factor_id,version,market,layer,status,family,indicator,mechanism,horizon,horizon_bucket,complexity,exactness,formula_canonical,explanation,fields,operators,warning,formula_original,formula_latest,migration_changes,formula_changed,operators_latest,fields_latest,uses_extended_operators,uses_research_operators,unknown_operators,wrong_market_fields,latest_readiness,latest_tier,duplicate_of,pandas_smoke_status,pandas_48bar_notna,pandas_48bar_all_nan,pandas_820bar_recheck,validation_note,availability_tier,source_library,v8_audit_status,v8_runtime_status,v8_tail_finite_ratio,v8_tail_unique,direction_hint,removal_reasons,exhaustive_runtime_audit
pv_v7_native_us_04237,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_volume_cov_raw,Exponentially weighted return-volume covariance with span 60.,60,medium,moderate,exact_composite,"ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60)",Exponentially weighted return-volume covariance with span 60.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_ewm_cov,ts_pct",,"ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60)","ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60)",,False,"add,coalesce,safe_div_null,subtract,ts_ewm_cov,ts_pct","close,pre_close,ret,volume",ts_ewm_cov,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04238,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_volume_cov_rank,Exponentially weighted return-volume covariance with span 60.,60,medium,composite,exact_composite,"rank(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))",Exponentially weighted return-volume covariance with span 60.,"close,pre_close,ret,volume","add,coalesce,rank,safe_div_null,subtract,ts_ewm_cov,ts_pct",,"rank(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))","rank(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))",,False,"add,coalesce,rank,safe_div_null,subtract,ts_ewm_cov,ts_pct","close,pre_close,ret,volume",ts_ewm_cov,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04239,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_volume_cov_zscore,Exponentially weighted return-volume covariance with span 60.,60,medium,composite,exact_composite,"zscore(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))",Exponentially weighted return-volume covariance with span 60.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_ewm_cov,ts_pct,zscore",,"zscore(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))","zscore(ts_ewm_cov(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 60))",,False,"add,coalesce,safe_div_null,subtract,ts_ewm_cov,ts_pct,zscore","close,pre_close,ret,volume",ts_ewm_cov,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04240,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_std_raw,Exponentially weighted return volatility with span 60.,60,medium,moderate,exact_composite,"ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)",Exponentially weighted return volatility with span 60.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_ewm_std",,"ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)","ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)",,False,"coalesce,safe_div_null,subtract,ts_ewm_std","close,pre_close,ret",ts_ewm_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04241,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_std_rank,Exponentially weighted return volatility with span 60.,60,medium,composite,exact_composite,"rank(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",Exponentially weighted return volatility with span 60.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_ewm_std",,"rank(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))","rank(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",,False,"coalesce,rank,safe_div_null,subtract,ts_ewm_std","close,pre_close,ret",ts_ewm_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04242,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_std_zscore,Exponentially weighted return volatility with span 60.,60,medium,composite,exact_composite,"zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",Exponentially weighted return volatility with span 60.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_ewm_std,zscore",,"zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))","zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",,False,"coalesce,safe_div_null,subtract,ts_ewm_std,zscore","close,pre_close,ret",ts_ewm_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04243,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_std_mad_zscore,Exponentially weighted return volatility with span 60.,60,medium,composite,exact_composite,"cs_mad_zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",Exponentially weighted return volatility with span 60.,"close,pre_close,ret","coalesce,cs_mad_zscore,safe_div_null,subtract,ts_ewm_std",,"cs_mad_zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))","cs_mad_zscore(ts_ewm_std(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",,False,"coalesce,cs_mad_zscore,safe_div_null,subtract,ts_ewm_std","close,pre_close,ret",ts_ewm_std,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04244,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_var_raw,Exponentially weighted return variance with span 60.,60,medium,moderate,exact_composite,"ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)",Exponentially weighted return variance with span 60.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_ewm_var",,"ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)","ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60)",,False,"coalesce,safe_div_null,subtract,ts_ewm_var","close,pre_close,ret",ts_ewm_var,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04245,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_var_rank,Exponentially weighted return variance with span 60.,60,medium,composite,exact_composite,"rank(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",Exponentially weighted return variance with span 60.,"close,pre_close,ret","coalesce,rank,safe_div_null,subtract,ts_ewm_var",,"rank(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))","rank(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",,False,"coalesce,rank,safe_div_null,subtract,ts_ewm_var","close,pre_close,ret",ts_ewm_var,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04246,V7_NATIVE,US,extended,research_ready,rolling_regression,ewm_return_var_zscore,Exponentially weighted return variance with span 60.,60,medium,composite,exact_composite,"zscore(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",Exponentially weighted return variance with span 60.,"close,pre_close,ret","coalesce,safe_div_null,subtract,ts_ewm_var,zscore",,"zscore(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))","zscore(ts_ewm_var(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), 60))",,False,"coalesce,safe_div_null,subtract,ts_ewm_var,zscore","close,pre_close,ret",ts_ewm_var,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04250,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_r2_raw,Rolling return versus volume_change regression r2 over 120 sessions.,120,long,moderate,exact_composite,"ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",Rolling return versus volume_change regression r2 over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_r2",,"ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)","ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",,False,"add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_r2","close,pre_close,ret,volume",ts_regression_r2,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04251,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_r2_rank,Rolling return versus volume_change regression r2 over 120 sessions.,120,long,composite,exact_composite,"rank(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",Rolling return versus volume_change regression r2 over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_r2",,"rank(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))","rank(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",,False,"add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_r2","close,pre_close,ret,volume",ts_regression_r2,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04252,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_r2_zscore,Rolling return versus volume_change regression r2 over 120 sessions.,120,long,composite,exact_composite,"zscore(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",Rolling return versus volume_change regression r2 over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_r2,zscore",,"zscore(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))","zscore(ts_regression_r2(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",,False,"add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_r2,zscore","close,pre_close,ret,volume",ts_regression_r2,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04253,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_tstat_raw,Rolling return versus volume_change regression tstat over 120 sessions.,120,long,moderate,exact_composite,"ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",Rolling return versus volume_change regression tstat over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_tstat",,"ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)","ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",,False,"add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_tstat","close,pre_close,ret,volume",ts_regression_tstat,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04254,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_tstat_rank,Rolling return versus volume_change regression tstat over 120 sessions.,120,long,composite,exact_composite,"rank(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",Rolling return versus volume_change regression tstat over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_tstat",,"rank(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))","rank(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",,False,"add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_tstat","close,pre_close,ret,volume",ts_regression_tstat,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04255,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_tstat_zscore,Rolling return versus volume_change regression tstat over 120 sessions.,120,long,composite,exact_composite,"zscore(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",Rolling return versus volume_change regression tstat over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_tstat,zscore",,"zscore(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))","zscore(ts_regression_tstat(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",,False,"add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_tstat,zscore","close,pre_close,ret,volume",ts_regression_tstat,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04256,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_residual_raw,Rolling return versus volume_change regression residual over 120 sessions.,120,long,moderate,exact_composite,"ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",Rolling return versus volume_change regression residual over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_resid",,"ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)","ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True)",,False,"add,coalesce,safe_div_null,subtract,ts_pct,ts_regression_resid","close,pre_close,ret,volume",ts_regression_resid,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
pv_v7_native_us_04257,V7_NATIVE,US,extended,research_ready,rolling_regression,return_volume_change_residual_rank,Rolling return versus volume_change regression residual over 120 sessions.,120,long,composite,exact_composite,"rank(ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",Rolling return versus volume_change regression residual over 120 sessions.,"close,pre_close,ret,volume","add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_resid",,"rank(ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))","rank(ts_regression_resid(coalesce(ret, subtract(safe_div_null(close, pre_close), 1.0)), ts_pct(add(volume, 1.0), 1), 120, 60, True))",,False,"add,coalesce,rank,safe_div_null,subtract,ts_pct,ts_regression_resid","close,pre_close,ret,volume",ts_regression_resid,,,,research_candidate,factorengine_native_generator,,not_run,,,,latest DSL parse passed,core,factorengine_native_generator,,,,,unknown,not_production_ready:research_candidate,
