file,line,pattern,hazard_class,context
cleaned_operators/technical/signal.py,1116,"fillna(0)",UNKNOWN_TO_ZERO,"e:             amplitude = close.diff().abs().fillna(0)                  sigma_i = amplitude / close.repl"
cleaned_operators/technical/signal.py,1119,"fillna(0)",UNKNOWN_TO_ZERO,".replace(0, np.nan)         sigma_i = sigma_i.fillna(0)                  if open_ is not None:           "
cleaned_operators/technical/signal.py,1125,"fillna(0)",UNKNOWN_TO_ZERO,"     ret = close.pct_change(fill_method=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + "
cleaned_operators/technical/signal.py,1126,"astype(float)",UNKNOWN_TO_ZERO,"od=None).fillna(0)             ri = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3        "
cleaned_operators/technical/signal.py,1126,"astype(float)",UNKNOWN_TO_ZERO,"i = (ret > 0).astype(float) * 0.7 + (ret < 0).astype(float) * 0.3                  ri = ri.fillna(0.5)   "
cleaned_operators/topology_ext.py,167,"np.log",DOMAIN,"total, 0.0, 1.0)     ent = -float(np.sum(p * np.log(np.clip(p, 1e-15, 1.0))))     count = int(lifetimes.s"
cleaned_operators/topology_ext.py,170,"np.log",DOMAIN,".size)     if count > 1:         ent = ent / np.log(count)     return float(max(ent, 0.0))   def _persist"
cleaned_operators/ts_model/_rolling_core.py,290,"astype(float)",UNKNOWN_TO_ZERO,":         res = _linprog(c, A_eq=a_eq, b_eq=y.astype(float), bounds=bounds, method="highs")     except Ex"
cleaned_operators/ts_model/ar_meanrev.py,160,"np.diff",GAP_COMPRESSION," = vals[start:]     xprev = seg[:-1]     d = np.diff(seg)     valid = np.isfinite(xprev) & np.isfinite(d)"
cleaned_operators/ts_model/ar_meanrev.py,177,"np.log",DOMAIN,"1.0):         return np.nan     return float(np.log(0.5) / np.log(phi))   @register_operator(     name="t"
cleaned_operators/ts_model/ar_meanrev.py,177,"np.log",DOMAIN,"return np.nan     return float(np.log(0.5) / np.log(phi))   @register_operator(     name="ts_mean_reversi"
cleaned_operators/ts_model/ar_meanrev.py,211,"np.diff",GAP_COMPRESSION," = vals[start:]     xprev = seg[:-1]     d = np.diff(seg)     valid = np.isfinite(xprev) & np.isfinite(d)"
cleaned_operators/ts_model/ar_meanrev.py,226,"np.log",DOMAIN," # AR(1) half-life above).     return float(-np.log(2.0) / b)   @register_operator(     name="ts_mean_rev"
cleaned_operators/ts_model/ar_meanrev.py,281,"np.diff",GAP_COMPRESSION,"eriods, 6):         return np.nan     rets = np.diff(finite)     if rets.size < max(min_periods, 3):     "
cleaned_operators/ts_model/ar_meanrev.py,295,"np.log",DOMAIN,"varq / (q * var1) - 1.0)         logq.append(np.log(float(q)))     if len(logq) < 2:         return np.na"
cleaned_operators/ts_model/complexity.py,73,"np.argsort",TIE_POLICY," block.size:         return None     order = np.argsort(block, kind="stable")     pattern = np.argsort(or"
cleaned_operators/ts_model/complexity.py,74,"np.argsort",TIE_POLICY,".argsort(block, kind="stable")     pattern = np.argsort(order, kind="stable")     return tuple(int(x) for"
cleaned_operators/ts_model/complexity.py,96,"np.log",DOMAIN,"      return np.nan     h = -sum(c / total * np.log(c / total) for c in counts.values())     # Every coun"
cleaned_operators/ts_model/complexity.py,99,"np.log",DOMAIN,"t (review round-3 #44).     return float(h / np.log(math.factorial(order))) if order > 1 else 0.0   _regi"
cleaned_operators/ts_model/complexity.py,133,"np.log",DOMAIN,"  Fail closed to NaN.  The     # old ``float(np.log(b))`` emitted a finite "pseudocount"-style value that"
cleaned_operators/ts_model/complexity.py,137,"np.log",DOMAIN,"= 0:         return np.nan     return float(-np.log(a / b))   _register("ts_sample_entropy", "样本熵（相似子序列继续"
cleaned_operators/ts_model/complexity.py,171,"np.log",DOMAIN,"sed ``ts_sample_entropy``.     return float(-np.log((a + 1) / (b + 1)))   _register("ts_pseudocount_sampl"
cleaned_operators/ts_model/complexity.py,214,"np.log",DOMAIN,":         return np.nan     return float(c * np.log(l) / (l * np.log(b)))   _register("ts_lz_complexity","
cleaned_operators/ts_model/complexity.py,214,"np.log",DOMAIN,"np.nan     return float(c * np.log(l) / (l * np.log(b)))   _register("ts_lz_complexity", "Lempel-Ziv 复杂度（"
cleaned_operators/ts_model/complexity.py,247,"np.log",DOMAIN,"end on the arbitrary scale unit.     log_s = np.log(np.asarray(scales, dtype=float))     sx = log_s - flo"
cleaned_operators/ts_model/complexity.py,267,"np.diff",GAP_COMPRESSION,"n(finite) < 4:         return np.nan     d = np.diff(finite)     turns = 0     for i in range(1, len(d)):"
cleaned_operators/ts_model/complexity.py,286,"cumsum",NUMERIC_STABILITY,"_scale * 4):         return np.nan     y = np.cumsum(finite - np.mean(finite))     n = len(y)     scales:"
cleaned_operators/ts_model/complexity.py,303,"np.log",DOMAIN,"       f.append(fluct)         scales.append(np.log(s))     if len(scales) < 3:         return np.nan    "
cleaned_operators/ts_model/complexity.py,309,"np.log",DOMAIN,"ype=float) - float(np.mean(scales))     sy = np.log(np.asarray(f, dtype=float)) - float(np.mean(np.log(f)"
cleaned_operators/ts_model/complexity.py,309,"np.log",DOMAIN,"(np.asarray(f, dtype=float)) - float(np.mean(np.log(f)))     denom = float(np.dot(sx, sx))     if denom <"
cleaned_operators/ts_model/complexity.py,331,"cumsum",NUMERIC_STABILITY,"1e-12:         return np.nan     running = np.cumsum(v - mean) / (sd * np.sqrt(np.arange(1, len(v) + 1)))"
cleaned_operators/ts_model/path_signature.py,95,"np.diff",GAP_COMPRESSION,"ax = sx - sx[0]     ay = sy - sy[0]     dx = np.diff(sx)     dy = np.diff(sy)     s_xdx = float(np.sum(ax"
cleaned_operators/ts_model/path_signature.py,96,"np.diff",GAP_COMPRESSION,"y = sy - sy[0]     dx = np.diff(sx)     dy = np.diff(sy)     s_xdx = float(np.sum(ax[:-1] * dx))  # Σ Xba"
cleaned_operators/ts_model/polars_regression.py,82,"np.diff",GAP_COMPRESSION,"+ 3):         return float("nan")     rets = np.diff(finite)     var1 = float(np.var(rets))     if var1 <"
cleaned_operators/ts_model/polars_regression.py,93,"np.log",DOMAIN,"varq / (q * var1) - 1.0)         logq.append(np.log(float(q)))     if len(logq) < 2 or np.var(logq) <= 1e"
cleaned_operators/ts_model/polars_regression.py,125,"np.diff",GAP_COMPRESSION,"(vals, dtype=float)     x = arr[:-1]     y = np.diff(arr)     valid = np.isfinite(x) & np.isfinite(y)    "
cleaned_operators/ts_model/polars_regression.py,140,"np.log",DOMAIN,"        return float("nan")     return float(np.log(0.5) / np.log(phi))   def _half_life(x, window, min_p"
cleaned_operators/ts_model/polars_regression.py,140,"np.log",DOMAIN," float("nan")     return float(np.log(0.5) / np.log(phi))   def _half_life(x, window, min_periods):     w"
cleaned_operators/ts_model/volatility.py,57,"np.diff",GAP_COMPRESSION," not a level path     sd_diff = float(np.std(np.diff(finite)))     return sd_level / max(sd_diff, _EPS) >"
cleaned_operators/ts_model/volatility.py,129,"np.log",DOMAIN,"d="ignore"):             return float(np.sum(np.log(h) + rets ** 2 / h))     try:         res = _minimize"
cleaned_operators/ts_model/volatility.py,243,"np.log",DOMAIN,"d="ignore"):             return float(np.sum(np.log(h) + rets ** 2 / h))     try:         res = _minimize"
cleaned_operators/ts_model/wavelet_spectral.py,81,"astype(float)",UNKNOWN_TO_ZERO,"s[i - 1]):         i -= 1     return vals[i:].astype(float)   _FIXED_WINDOW_ANCHORS = (32, 64, 128, 256) "
cleaned_operators/ts_model/wavelet_spectral.py,152,"np.log",DOMAIN,"    return 0.0         h = -float(np.sum(w * np.log(w)))         return float(h / np.log(w.size))     if "
cleaned_operators/ts_model/wavelet_spectral.py,153,"np.log",DOMAIN,"sum(w * np.log(w)))         return float(h / np.log(w.size))     if stat == "slope":         # Haar level"
cleaned_operators/ts_model/wavelet_spectral.py,158,"np.log",DOMAIN,".cov/np.var — review P1-17.         scales = np.log(2.0) * np.arange(1, len(levels) + 1, dtype=float)    "
cleaned_operators/ts_model/wavelet_spectral.py,159,"np.log",DOMAIN,"en(levels) + 1, dtype=float)         log_e = np.log(np.maximum(levels, 1e-15))         sb = float(np.mean"
cleaned_operators/turnover_survival.py,197,"np.log",DOMAIN,"", invalid="ignore"):             log_dist = np.log(np.where(price_ok, prices, rp) / rp)         disp[t] "
cleaned_operators/turnover_survival.py,217,"np.log",DOMAIN,"ore", invalid="ignore"):             z_cur = np.log(np.where(price_ok, prices, rp) / rp)         bins_idx"
cleaned_operators/turnover_survival.py,227,"np.log",DOMAIN,"             cost_ent[t] = -float(np.sum(p * np.log(p))) / np.log(nb)             bmax = int(np.argmax(ma"
cleaned_operators/turnover_survival.py,227,"np.log",DOMAIN,"ost_ent[t] = -float(np.sum(p * np.log(p))) / np.log(nb)             bmax = int(np.argmax(mass))          "
cleaned_operators/turnover_survival.py,228,"np.argmax",TIE_POLICY,"log(p))) / np.log(nb)             bmax = int(np.argmax(mass))             sel = bins_idx == bmax         "
cleaned_operators/turnover_survival.py,236,"np.log",DOMAIN,"> 0.0:                     mode_d[t] = float(np.log(current / pmode))         # R3-147: volatility-scaled"
cleaned_operators/turnover_survival.py,254,"np.log",DOMAIN,"          cost_ent_v[t] = -float(np.sum(pv * np.log(pv))) / np.log(nb)             else:                 "
cleaned_operators/turnover_survival.py,254,"np.log",DOMAIN,"ent_v[t] = -float(np.sum(pv * np.log(pv))) / np.log(nb)             else:                 cost_ent_v[t] ="
cleaned_operators/turnover_survival.py,282,"np.argsort",TIE_POLICY,"ask]         qw = wn[qmask]         qorder = np.argsort(qs, kind="stable")         qs = qs[qorder]       "
cleaned_operators/turnover_survival.py,285,"cumsum",NUMERIC_STABILITY,"er]         qw = qw[qorder]         qcdf = np.cumsum(qw)         qcdf = qcdf / qcdf[-1]         q = _weig"
cleaned_operators/turnover_survival.py,327,"searchsorted",NEEDS_MANUAL_REVIEW,"s[-1])         else:             idx = int(np.searchsorted(cdf, qq, side="left"))             idx = min(m"
cleaned_operators/update_clock.py,178,"searchsorted",NEEDS_MANUAL_REVIEW," chain is broken.                 j1 = int(np.searchsorted(upd_idx, r + 1, side="left"))                 "
cleaned_operators/update_clock.py,233,"np.diff",GAP_COMPRESSION,"path_eff(vals: np.ndarray) -> float:     d = np.diff(vals)     total = float(np.sum(np.abs(d)))     if to"
cleaned_operators/update_clock.py,241,"np.diff",GAP_COMPRESSION,"leration(vals: np.ndarray) -> float:     d = np.diff(vals)     if d.size < 3:         return np.nan     #"
cleaned_operators/update_clock.py,257,"np.diff",GAP_COMPRESSION,"surprise(vals: np.ndarray) -> float:     d = np.diff(vals)     if d.size < 4:         return np.nan     p"
cleaned_operators/update_clock.py,270,"np.diff",GAP_COMPRESSION,"_persist(vals: np.ndarray) -> float:     d = np.diff(vals)     if d.size < 2:         return np.nan     n"
cleaned_operators/valuation/ops_v2.py,69,"np.log",DOMAIN,"x: pd.DataFrame) -> pd.DataFrame:     return np.log(x.abs().replace(0, np.nan))   def _signed_log(x: pd.D"
cleaned_operators/valuation/ops_v2.py,84,"np.log",DOMAIN,"."""     valid = a.gt(0) & b.gt(0)     out = np.log(a.where(valid)) - np.log(b.where(valid))     return o"
cleaned_operators/valuation/ops_v2.py,84,"np.log",DOMAIN,"& b.gt(0)     out = np.log(a.where(valid)) - np.log(b.where(valid))     return out.where(valid)   _mk(   "
cleaned_operators/valuation/ops_v2.py,173,"np.log",DOMAIN,"ing dispersion.     frames = {         "pe": np.log(pe_ratio.abs().replace(0, np.nan)) * -1.0,         "p"
cleaned_operators/valuation/ops_v2.py,174,"np.log",DOMAIN,").replace(0, np.nan)) * -1.0,         "pcf": np.log(pcf_ratio.abs().replace(0, np.nan)) * -1.0,         ""
cleaned_operators/valuation/ops_v2.py,175,"np.log",DOMAIN,".replace(0, np.nan)) * -1.0,         "pcf2": np.log(pcf_ratio2.abs().replace(0, np.nan)) * -1.0,         "
cleaned_operators/valuation/ops_v2.py,195,"np.nanmean",MISSING_TOPOLOGY,"d > 0:                 arr[row] = (clipped - np.nanmean(clipped)) / sd         standardized.append(arr)  "
cleaned_operators/valuation/ops_v2.py,295,"index.normalize",TIME_CLOCK,"                     cd_ts = pd.Timestamp(cd).normalize().to_datetime64()                     pos_arr = n"
cleaned_operators/valuation/ops_v2.py,296,"searchsorted",NEEDS_MANUAL_REVIEW,"datetime64()                     pos_arr = np.searchsorted(index_array, cd_ts, side="left")              "
cleaned_operators/valuation/polars_ops_v2.py,204,"np.nanmean",MISSING_TOPOLOGY,"              standardized[row] = (clipped - np.nanmean(clipped)) / sd         out.append(pl.Series(c, np"
cleaned_operators/vector_path.py,98,"np.diff",GAP_COMPRESSION,"       return np.nan     z1, z2 = z     vx = np.diff(z1)     vy = np.diff(z2)     cosines = []     for k "
cleaned_operators/vector_path.py,99,"np.diff",GAP_COMPRESSION,"    z1, z2 = z     vx = np.diff(z1)     vy = np.diff(z2)     cosines = []     for k in range(1, vx.size):"
cleaned_operators/vector_path.py,123,"np.diff",GAP_COMPRESSION,"       return np.nan     z1, z2 = z     dx = np.diff(z1)     dy = np.diff(z2)     ddx = np.diff(dx)     d"
cleaned_operators/vector_path.py,124,"np.diff",GAP_COMPRESSION,"    z1, z2 = z     dx = np.diff(z1)     dy = np.diff(z2)     ddx = np.diff(dx)     ddy = np.diff(dy)     "
cleaned_operators/vector_path.py,125,"np.diff",GAP_COMPRESSION,"= np.diff(z1)     dy = np.diff(z2)     ddx = np.diff(dx)     ddy = np.diff(dy)     kappas = []     for k "
cleaned_operators/vector_path.py,126,"np.diff",GAP_COMPRESSION," np.diff(z2)     ddx = np.diff(dx)     ddy = np.diff(dy)     kappas = []     for k in range(ddx.size):   "
cleaned_operators/volume_clock.py,76,"np.interp",NEEDS_MANUAL_REVIEW,"N, prepended EXPLICITLY (never     left to ``np.interp`` to clamp/extrapolate the first observation back "
cleaned_operators/volume_clock.py,98,"searchsorted",NEEDS_MANUAL_REVIEW,"idx = np.flatnonzero(~valid)         pos = np.searchsorted(obs_idx, zero_idx, side="left") - 1         fo"
cleaned_operators/volume_clock.py,105,"astype(float)",UNKNOWN_TO_ZERO,"        return None     act = activity[valid].astype(float)     logp = np.log(price[valid].astype(float))"
cleaned_operators/volume_clock.py,106,"astype(float)",UNKNOWN_TO_ZERO,".astype(float)     logp = np.log(price[valid].astype(float))     Q = np.cumsum(act)     Q = Q / Q[-1]    "
cleaned_operators/volume_clock.py,106,"np.log",DOMAIN,"t = activity[valid].astype(float)     logp = np.log(price[valid].astype(float))     Q = np.cumsum(act)   "
cleaned_operators/volume_clock.py,107,"cumsum",NUMERIC_STABILITY,"np.log(price[valid].astype(float))     Q = np.cumsum(act)     Q = Q / Q[-1]     # Deduplicate ties (zero-"
cleaned_operators/volume_clock.py,109,"np.interp",NEEDS_MANUAL_REVIEW,"  # Deduplicate ties (zero-activity bars) so np.interp's xp is strictly rising.     keep = np.concatenate"
cleaned_operators/volume_clock.py,110,"np.diff",GAP_COMPRESSION,"y rising.     keep = np.concatenate(([True], np.diff(Q) > 0.0))     Q = Q[keep]     logp = logp[keep]    "
cleaned_operators/volume_clock.py,124,"np.log",DOMAIN,"ate(([0.0], Q))     logp0 = np.concatenate(([np.log(session_open)], logp))     B = max(4, int(buckets))  "
cleaned_operators/volume_clock.py,133,"np.interp",NEEDS_MANUAL_REVIEW,"id = np.linspace(0.0, 1.0, B + 1)     path = np.interp(grid, Q0, logp0)     return grid, path   def _volu"
cleaned_operators/volume_clock.py,144,"np.diff",GAP_COMPRESSION,"h = res     total_path = float(np.sum(np.abs(np.diff(path))))     if total_path <= _EPS:         return 0"
cleaned_operators/volume_clock.py,157,"np.diff",GAP_COMPRESSION," return np.nan     _, path = res     delta = np.diff(path)     delta2 = np.diff(delta)     denom = float("
cleaned_operators/volume_clock.py,158,"np.diff",GAP_COMPRESSION,"= res     delta = np.diff(path)     delta2 = np.diff(delta)     denom = float(np.sum(delta * delta))     "
cleaned_operators/volume_clock.py,195,"index.normalize",TIME_CLOCK,"= np.nan         joined["day"] = joined.index.normalize()         per_day: dict[pd.Timestamp, float] = {}"
cleaned_operators/weighted_moment_ext.py,110,"astype(float)",UNKNOWN_TO_ZERO,"          continue             xa = xs[valid].astype(float)             wa = ws[valid].astype(float)     "
cleaned_operators/weighted_moment_ext.py,111,"astype(float)",UNKNOWN_TO_ZERO,"lid].astype(float)             wa = ws[valid].astype(float)             sw = float(wa.sum())             "
cleaned_operators/weighted_moment_ext.py,167,"astype(float)",UNKNOWN_TO_ZERO," 1.0)             )             xa = xs[mask].astype(float)             ya = ys[mask].astype(float)      "
cleaned_operators/weighted_moment_ext.py,168,"astype(float)",UNKNOWN_TO_ZERO,"mask].astype(float)             ya = ys[mask].astype(float)             if xa.size < mp:                 "
cleaned_operators/weighted_moment_ext.py,234,"astype(float)",UNKNOWN_TO_ZERO," for fv in fvs:             col = fv[r][mask].astype(float)             sd = float(np.std(col))          "
cleaned_operators/weighted_tail.py,52,"searchsorted",NEEDS_MANUAL_REVIEW,"ose cumulative weight reaches     ``q`` (``np.searchsorted(cdf, q, side="left")``).  With     ``10@w0.4, "
cleaned_operators/weighted_tail.py,59,"np.argsort",TIE_POLICY,"    """     qq = float(quantile)     order = np.argsort(values, kind="stable")     cs = values[order]    "
