canonical,math_definition,reference_impl,semantic_hash,axis_semantics,sample_validity,missing_topology,current_row_requirement,tie_policy,ddof,quantile_interpolation,zero_denominator,zero_std,domain_policy,partial_window_policy,minimum_effective_sample,history_kind,history_formula,anchor_policy,parameter_binding_complete,hidden_kwargs,local_casts,sample_mask_policy,semantic_policy_disagreements,source_provenance,reference_smoke_pass,numba_native_pass,polars_native_pass,duckdb_native_pass,fallback_pass,native_used,fallback_used,prefix_invariance,chunk_invariance,column_permutation,metamorphic_properties,metamorphic_passed,math_defect,semantic_drift,fix_action,blockers
ts_persistence_entropy_h1,持久性寿命熵（H1：Vietoris-Rips 一维环；内核不可用时抛错，不静默降级）。,pandas/numpy,eab9c14c418a7a7225113e2299804ec015706328aea26a9f2a5963a35f9788bf,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,dim->int|tau->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_pettitt_change_score,ts_pettitt_change_score,pandas/numpy,cb122b9822baeeafe48189718ddf5d2822c06ab21b9e6e66d70e637e47b83cab,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pickands_tail_index,ts_pickands_tail_index,pandas/numpy,f2565f3c9216ce7986515cb82c12cdcffe4ee979adf8a53cdf634ac7de1c14a4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_high_age,"Bars since original pivot-high bar, after confirmation, bounded by history_window.",pandas/numpy,b008ceb8b6f90f25e6bcf829d64edcf486ae368eea438b81741a13dea8eb180c,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,left_window + right_window,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_high_count,Count of confirmed pivot highs in bounded history.,pandas/numpy,7f33814acaa154d66aae6f24d1bff267b9b7105f5ce3d253d7169b293d8580b2,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_high_spacing,Spacing between latest two confirmed pivot highs.,pandas/numpy,7f33814acaa154d66aae6f24d1bff267b9b7105f5ce3d253d7169b293d8580b2,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_low_age,"Bars since original pivot-low bar, after confirmation, bounded by history_window.",pandas/numpy,bb7a4f35eb7223ee35fec516ce9722a2af4470438aee0ae22d003b1e44bf53e4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,left_window + right_window,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_low_count,Count of confirmed pivot lows in bounded history.,pandas/numpy,54312ed37e258ad2c5e0a0f55e0fb90f6a8afe81de89df63dcf5c03cc1865168,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_pivot_low_spacing,Spacing between latest two confirmed pivot lows.,pandas/numpy,54312ed37e258ad2c5e0a0f55e0fb90f6a8afe81de89df63dcf5c03cc1865168,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_poly2_coeff,时间二次拟合二次项系数,pandas/numpy,20d53947285b7fab045c13bd90df6e1405370d54375a1032efbc2290a83c31d6,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,centered local t reference kernel (ts_poly2_coeff_centered_) + declared time scale,M13_HISTORY_FORMULA_HEURISTIC
ts_poly2_resid,二次拟合残差,pandas/numpy,785e3a432f570fedfb7616cc4d9b2ba4baebce3c5fca96e51d0d94c65a8a9b03,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,centered local t reference kernel (ts_poly2_coeff_centered_) + declared time scale,M13_HISTORY_FORMULA_HEURISTIC
ts_positive_ratio,"窗口内 x > threshold 的有效观测比例 (输入应为有符号收益/比率, 非原始价格/量)。",pandas/numpy,ffe087e4120e02a87022eac512b261693d57adc2fc34c113577435aaeebcc919,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|threshold->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_prev_high,Previous-window high excluding current bar.,pandas/numpy,f02bc764c910cdd6863d6898f297d941ea0fe291b2d7acbf9ecfc972032b81a4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_prev_low,Previous-window low excluding current bar.,pandas/numpy,f02bc764c910cdd6863d6898f297d941ea0fe291b2d7acbf9ecfc972032b81a4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_price_delay,价格延迟代理 1-R2_restricted/R2_full。,pandas/numpy,a88018d991916b8b6ace50a45d4ed93d6319b175f6251de86afbbbaa0d6686a3,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_product,滚动乘积；保留零与负号，NaN 可跳过，溢出返回 NaN。,pandas/numpy,4ecde2e813070ed9c61533d2a0adf21ad73342ef5b54d1fb71a9721b8704b31c,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,skipna->bool,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_pseudocount_sample_entropy,伪计数样本熵（A=0 时用 +1 伪计数保持有限，明确替代 ts_sample_entropy 的 NaN）。,pandas/numpy,b80f317593c938033544602f7385b4865d351e00886784ef2799f52466f2a3d4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_qn_scale,ts_qn_scale,pandas/numpy,5af4c050ffe41bc9f96d2b93d19d6cb15d36452a339871607e191beed5c030af,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_quantile,滚动窗口分位数,pandas/numpy,494461922c7a9c6844af4c54e85b5d54c650a3f8bfeaa0dfe57d859b4eeb8024,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_beta_spread,beta(q_high) - beta(q_low)（pinball LP）。,pandas/numpy,4946363131fbf1bfe32a7cde5e38f5d193127f1f8e13e9ce53fed0e070845101,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q_high->float|q_low->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_crossing_spectral_concentration,分位命中序列谱集中度 max P_f / sum P_f（极端状态周期性）。,pandas/numpy,4b4f855ca17bba6563c9b935c42ba495a79ee3dbac8da33a8b66ea75cf024aa8,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_if,窗口内 condition 成立时 x 的 q 分位。,pandas/numpy,53c72c19a808aeaf89b7b6b063c51ec4ff36bc9274a6935dcdb177a9b52bd2af,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_kurtosis,分位数峰度（尾部宽度相对中部宽度比），退化中部区间返回 NaN。,pandas/numpy,bb1052ba9fb5cb934853333a1c773bb4fc648c74c59ed64650e97e01e4bedce7,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_range,"滚动分位区间 Q(x,q_high)-Q(x,q_low)。",pandas/numpy,5c09a7e59b05b754a9971ff4fad3f29e405bc03b555c40ba06534e1043e4160c,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,q_high->float|q_low->float|window->int,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_regression_beta,分位数回归斜率 β_q（精确 LP，单位 unit(y)/unit(x)）。,pandas/numpy,8e80c00bbbab01277cc04797101bc54264eb29826b3ce344cae5057ce670959e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,quantile->float,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_regression_coeff,分位数回归斜率（pinball LP；in-sample，训练窗口含当前观测，因果 t-1 版本用 ts_quantile_regression_coeff_prior）。,pandas/numpy,c79536a10d5b9705a38d210bd9337598acaa291820676b11286577195a431817,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_regression_coeff_prior,分位数回归斜率（pinball LP，截至 t-1 训练）。,pandas/numpy,5d74a42e96dcdaa485941179e6624d08d966c170f6ddbea423d51c6ffe0300c4,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_regression_resid,分位数回归残差（pinball LP）。,pandas/numpy,c57e85722eed9afd2fd30affd1e9caea2bf67f1040b46c398ca86115c600254a,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_regression_slope,分位数回归斜率。,pandas/numpy,81a630d16b5f48ae9b25b755446b9c7056212fbf1b835b6881a8be1c65b2c183,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q->float|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_skew,Bowley 分位数偏度，退化区间返回 NaN。,pandas/numpy,dc9bd6f0f370d9dd88dc94ede7b029e004905c6b311227c9ce26e2795f5852c2,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|q_high->float|q_low->float|q_mid->float,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_transport_curvature,ΔQ 对 (q-0.5)² 的 OLS 曲率（尾部集中位移）。,pandas/numpy,1687b13034b65d9798bc1be7c4682ae6413f9a4e7b574b562954a0cfa1be295d,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantile_transport_slope,ΔQ 对 q-0.5 的 OLS 斜率（>0 尾部扩散 / <0 收缩）。,pandas/numpy,ceeb801d79604dfb6e2443795debb54f1397821eeff4be17d9ce67c8446e85c1,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_quantilogram,"分位命中序列自相关 Corr(H_t, H_{t-lag})（extreme-state 记忆）。",pandas/numpy,bd5d1edfb5f5c04d0359f22655c4b8cf0985296fa1bbeee8c1d5d78d2e3767f7,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,lag->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_range_expansion,Current high-low range versus prior rolling average range.,pandas/numpy,dc34835b2f5e7d92b6951e9108028de890249456407599d595c4397d50bb2178,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_rank,滚动排名 (与m_rank相同),pandas/numpy,aa3b64819070ad0a769efeba54ff66b12b1c8d0db1fa31cc1d7538ef7cd2637e,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,rank.strict_monotonic_invariance,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_rank_if,条件成立子窗口内当前值的百分位排名。,pandas/numpy,604b9b84a05f550b256d1400d0b377937753f99a218e5af659ed01dea00f46cb,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_ratio,"当前值与前一期之比 x / Ref(x, 1)",pandas/numpy,5087cd7aba7ed761539e0bb5c731da6d67718242f3d7f595711af6d17c78bf71,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
ts_realized_quarticity,归一化 quarticity/RV² 浓度比 W·Σr⁴/(3·RV²)(非原始 Σr⁴)。,pandas/numpy,2168cd6f6df4c21c5da9ab668e3dbe85181ba3b64ca10bbeea11243e32856dba,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_recovery_fraction,"当前价格在峰谷之间的修复进度 [0,1]。",pandas/numpy,92190b8c108323ec4bc2f6db69fea607377436b2f9a0b547b5428831a658f45b,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_determinism,ts_recurrence_determinism,pandas/numpy,d35e78aeb7c2c1d880a711181b720e9991324f705aee31eeceafb2b7c463ef50,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_diagonal_entropy,"对角线长度分布熵（[0,1]，高=长度多样）。",pandas/numpy,1a7398d093afc384712bf46fd443cdebd94d18d0dafa17d0ac3eaf00bddab497,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_divergence,1/最长对角线长度（局部发散代理）。,pandas/numpy,6cfe7aa98118f327b21e7aa9107897e0deaa47313fed9ab186eed7f6278f5400,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_laminarity,ts_recurrence_laminarity,pandas/numpy,d35e78aeb7c2c1d880a711181b720e9991324f705aee31eeceafb2b7c463ef50,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_longest_vertical_length,ts_recurrence_longest_vertical_length,pandas/numpy,d35e78aeb7c2c1d880a711181b720e9991324f705aee31eeceafb2b7c463ef50,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_mean_diagonal_length,ts_recurrence_mean_diagonal_length,pandas/numpy,d35e78aeb7c2c1d880a711181b720e9991324f705aee31eeceafb2b7c463ef50,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_rate,递归率 RR：窗口路径自身的回访占比。,pandas/numpy,bc93a28b2815857df1d891ffb43aa20989c11d4a91fd1b06121b8f54d418faed,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_recurrence_trapping_time,垂直线平均长度 E[v]（状态平均卡住时长）。,pandas/numpy,7a9a95fce8a15e8167a60feef70138fefac2c00847a3f92354c6c76db1051b8e,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regime_duration,当前状态持续期（Markov 滤波概率>0.5 的连续长度）。,pandas/numpy,6faab7ee29426caaf4c1c4ee0be1147649adcaca3b7abe7cc7b81a9e574b5b52,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_forecast_error,out-of-sample OLS 预测误差（fit 截止 t-1）,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_forecast_error_z,OLS 预测误差 / 样本内残差 std,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_in_sample_resid,样本内 OLS 当前残差（fit 含当前行）,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_intercept,滚动 OLS 截距,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,3,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,document minimum effective sample / missing topology / finite policy / ddof in operator description (R19-113),M13_HISTORY_FORMULA_HEURISTIC
ts_regression_r2,滚动 OLS 决定系数,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_resid,滚动 OLS 当前残差,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_resid_if,窗口内 condition 成立样本中 y 对 x 回归的当前残差（拟合剔除当前行；min_periods 约束 TRAINING 样本数）。,pandas/numpy,d1989eceaac6091e4ca2a3b1529937b1f967f2d8827f740bf0b95ee9c892b5c9,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,min_periods->int|window->int,,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION|M13_HISTORY_FORMULA_HEURISTIC
ts_regression_resid_mean,滚动 OLS 当前残差的窗口均值,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_slope,"Pairwise-finite rolling OLS. The canonical keeps the historical ts_regression(y, x, window, lag, retval, min_periods=...) contract.",pandas/numpy,7fab291a84f11e26431f21813118c1ee509f315ff697b3fcaf7c9690440d9b06,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,3,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_regression_tstat,滚动 OLS 斜率 t 值,pandas/numpy,2d93079b29f05872021cf6fd1e5254b36052c6e553e75d60a70a74be7455ca96,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_residualized_hsic,ts_residualized_hsic,pandas/numpy,9fd8ff8f8b3604c4680a6a49e0e87f550a2fbcaf87b9fb7d93acd3433bb8045c,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_resistance_break,Positive breakout magnitude above bounded resistance line.,pandas/numpy,bc282f718b7faf9f084706dd1c85a4d867c6fd95f05a94c89a12b971b6f8db0d,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,left_window + right_window,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
ts_resistance_fit_r2,R-squared of recent confirmed resistance pivots.,pandas/numpy,8f0ff96166a11b800bb19b47a6f7c524e3fb31cecb4dbeca8c37aec667867f3b,column_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,M13_HISTORY_FORMULA_HEURISTIC
