factor_name,source,pool,domain,ic,rank_ic,source_formula,lqtp_formula,fe_formula,lqtp_notes,fe_notes
factor_trend_cycle_position_reversed,original,qualified,,0.014218815450978669,0.03218776361275435,"-(close - SMA(close,200)) / ATR(20)","-(close - ts_mean(200, close)) / ts_atr(20)","-(close - ts_mean(200, close)) / ATR(20)",,
factor_correlation_synergy_trend_smoothed_2,original,qualified,,0.01588799003118377,0.03267059526897659,"smooth_corr = ewma(clip(corr(roc(close,20), roc(volume,20), 20), 0,1), span=3); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)","smooth_corr = ema(span=3, clip(corr(roc(close,20), roc(volume,20), 20), 0,1))1), span=3); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)","smooth_corr = ema(span=3, clip(corr(roc(close,20), roc(volume,20), 20), 0,1))1), span=3); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)",,
factor_asymmetry_volatility_synergy_trend,original,qualified,,0.015848123430633163,0.032505267623234274,"asym_ratio = rolling(60) mean(down range) / rolling(60) mean(up range); scale = 1 + 0.5*clip(asym_ratio-1, -0.2, 0.2); blend = clip(ewma(clip(corr(roc(close,20), roc(volume,20), 20),0,1), span=3) * scale, 0, 1); factor = short_trend*blend + long_trend*(1-blend)","asym_ratio = <rolling>(60) ts_mean(down range) / <rolling>(60) ts_mean(up range); scale = 1 + 0.5*clip(asym_ratio-1, -0.2, 0.2); blend = clip(ema(span=3, clip(corr(roc(close,20), roc(volume,20), 20),0,1))1), span=3) * scale, 0, 1); factor = short_trend*blend + long_trend*(1-blend)","asym_ratio = <rolling>(60) ts_mean(down range) / <rolling>(60) ts_mean(up range); scale = 1 + 0.5*clip(asym_ratio-1, -0.2, 0.2); blend = clip(ema(span=3, clip(corr(roc(close,20), roc(volume,20), 20),0,1))1), span=3) * scale, 0, 1); factor = short_trend*blend + long_trend*(1-blend)",,
factor_correlation_synergy_trend,original,qualified,,0.01577659266881985,0.032477953404379686,"synergy = corr(roc(close,20), roc(volume,20)) * short_trend + (1-corr) * long_trend","synergy = ts_corr(roc(volume,20), roc(close,20))volume)) * short_trend + (1-corr) * long_trend","synergy = ts_corr(roc(volume,20), roc(close,20))volume)) * short_trend + (1-corr) * long_trend",,
factor_volume_confirmed_trend,original,qualified,,0.015736799949996685,0.03407713358875124,"short_trend * clip(vol_ratio,0,1) + long_trend * (1 - clip(vol_ratio,0,1))","short_trend * clip(vol_ratio,0,1) + long_trend * (1 - clip(vol_ratio,0,1))","short_trend * clip(vol_ratio,0,1) + long_trend * (1 - clip(vol_ratio,0,1))",,
factor_volume_adaptive_trend,original,qualified,,0.015736799949996685,0.03407713358875124,"short_trend = SMA(close,10)/SMA(close,40)-1; long_trend = SMA(close,20)/SMA(close,80)-1; weight = min(vol_ratio,1); factor = short_trend*weight + long_trend*(1-weight)","short_trend = ts_mean(10, close)/ts_mean(40, close)-1; long_trend = ts_mean(20, close)/ts_mean(80, close)-1; weight = min(vol_ratio,1); factor = short_trend*weight + long_trend*(1-weight)","short_trend = ts_mean(10, close)/ts_mean(40, close)-1; long_trend = ts_mean(20, close)/ts_mean(80, close)-1; weight = flex_min(vol_ratio, 1); factor = short_trend*weight + long_trend*(1-weight)",,
factor_volume_confirmed_trend,original,qualified,,0.016009975670791293,0.03311054070777627,short_trend = MA10/MA40 - 1; long_trend = MA20/MA80 - 1; weight = vol_ratio/(vol_ratio+1); factor = short_trend*weight + long_trend*(1-weight),short_trend = MA10/MA40 - 1; long_trend = MA20/MA80 - 1; weight = vol_ratio/(vol_ratio+1); factor = short_trend*weight + long_trend*(1-weight),short_trend = MA10/MA40 - 1; long_trend = MA20/MA80 - 1; weight = vol_ratio/(vol_ratio+1); factor = short_trend*weight + long_trend*(1-weight),,
factor_drawdown_recovery_short_window,original,qualified,,0.01229721215426066,0.03358173665322645,-DD_60d / (ATR_20d / close),-DD_60d / (ATR_20d / close),-DD_60d / (ATR_20d / close),,
factor_price_impact_asymmetry,original,qualified,,0.01015285007776338,0.019123241751552493,(rolling_mean(|ret|/vol) / rolling_std(ret)) * (1 + downside_vol(30)/upside_vol(30)),(ts_mean(|ret|/vol) / ts_std(ret)) * (1 + downside_vol(30)/upside_vol(30)),(ts_mean(|ret|/vol) / ts_std(ret)) * (1 + downside_vol(30)/upside_vol(30)),"Unconverted: ['downside_vol', 'upside_vol']","Unconverted: ['downside_vol', 'upside_vol']"
factor_correlation_synergy_trend_smoothed,original,qualified,,0.01520757414840545,0.03140366650377227,"smooth_corr = ewma(clip(corr(roc(close,20), roc(volume,20), 30), 0,1), span=5); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)","smooth_corr = ema(span=5, clip(corr(roc(close,20), roc(volume,20), 30), 0,1))1), span=5); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)","smooth_corr = ema(span=5, clip(corr(roc(close,20), roc(volume,20), 30), 0,1))1), span=5); factor = short_trend * smooth_corr + long_trend * (1-smooth_corr)",,
factor_price_impact_downside_vol_adjusted_mut,original,qualified,,0.010155208938334897,0.018711860157661023,"factor = EWM(|ret|/vol, 20) / EWM_std(ret, 20) * dampener, dampener = 1 if ratio>=1 else ratio, ratio = -rolling_sum(neg_ret,60)/rolling_sum(pos_ret,60)","factor = ema(20, |ret|/vol) / EWM_std(ret, 20) * dampener, dampener = 1 if ratio>=1 else ratio, ratio = -ts_sum(60, neg_ret)/ts_sum(60, pos_ret)","factor = ema(20, |ret|/vol) / EWM_std(ret, 20) * dampener, dampener = 1 if ratio>=1 else ratio, ratio = -ts_sum(60, neg_ret)/ts_sum(60, pos_ret)",Unconverted: ['EWM_std'],Unconverted: ['EWM_std']
factor_drawdown_stress_vol_scaled,original,qualified,,0.013702221744158612,0.016872491236098363,stress = -depth * occupancy; scaled = stress / (1 + 20d-rolling_std(ret)),stress = -depth * occupancy; scaled = stress / (1 + 20d-ts_std(ret)),stress = -depth * occupancy; scaled = stress / (1 + 20d-ts_std(ret)),,
factor_trend_per_risk_adjusted_short,original,qualified,,0.013777671895863005,0.03110300684028455,(EMA20 - EMA50) / Close / (ATR14/Close + epsilon),(EMA20 - EMA50) / Close / (ATR14/Close + epsilon),(EMA20 - EMA50) / Close / (ATR14/Close + epsilon),,
factor_drawdown_recovery_dnratio20_ema3,original,qualified,,0.011493369109552629,0.030952710518610576,-DD/(ATR/close) * (1 + 0.3 * downside_ratio(20)) smoothed with 3-EMA,-DD/(ATR/close) * (1 + 0.3 * downside_ratio(20)) smoothed with 3-EMA,-DD/(ATR/close) * (1 + 0.3 * downside_ratio(20)) smoothed with 3-EMA,Unconverted: ['downside_ratio'],Unconverted: ['downside_ratio']
factor_downside_vol_asym_inverted,original,qualified,,0.009780527556736533,0.02705263193519348,"-EMA(vol_down/vol_up, 20)","-ema(20, vol_down/vol_up)","-ema(20, vol_down/vol_up)",,
factor_trend_phase_vol_adjusted_short,original,qualified,,0.014964190622259795,0.031694555598452176,(EMA20 - EMA50) / Close * (1 - ATR14 / Close),(EMA20 - EMA50) / Close * (1 - ATR14 / Close),(EMA20 - EMA50) / Close * (1 - ATR14 / Close),,
factor_volume_ratio_persistence_20,original,qualified,,0.010142258458625753,0.028123558722886268,rolling mean of vol_ratio (volume/EMA) over 20 days,rolling mean of <vol_ratio>(volume/EMA) over 20 days,rolling mean of <vol_ratio>(volume/EMA) over 20 days,,
factor_volume_persistence_shortened,original,qualified,,0.010142258458625753,0.028123558722886268,rolling mean of vol_ratio over 20 days,rolling mean of vol_ratio over 20 days,rolling mean of vol_ratio over 20 days,,
factor_drawdown_recovery_vol_adjusted_skew_modulated,original,qualified,,0.010830213963187488,0.029463163450111098,"-DD/(ATR/close) * (1 + 0.3 * max(-skew(returns,63),0)) smoothed with 5-EMA","-DD/(ATR/close) * (1 + 0.3 * max(-skew(returns,63),0)) smoothed with 5-EMA","-DD/(ATR/close) * (1 + 0.3 * flex_max(-skew(returns,63), 0)) smoothed with 5-EMA",Unconverted: ['skew'],Unconverted: ['skew']
factor_trend_directional_confidence,original,qualified,,0.012178966925904762,0.02783834981666514,"(close - SMA(close,200)) / ATR(20) * median10(|close_pct_change| / (high-low))","(close - ts_mean(200, close)) / ts_atr(20) * ts_median(10, |close_pct_change| / (high-low))","(close - ts_mean(200, close)) / ATR(20) * ts_median(10, |close_pct_change| / (high-low))",,
factor_volatility_persistence_atr_v2,original,qualified,,0.007350730240042307,0.03306150657295838,"Factor = EMA(1 / ATR(14), 15)","Factor = ema(15, 1 / ATR(14))15)","Factor = ema(15, 1 / ATR(14))",,
factor_price_impact_vol_adj_stable_vol,original,qualified,,0.008955037975897768,0.01398412010664825,rolling_20_mean(|ret|/vol) / rolling_40_std(ret),rolling_20_mean(|ret|/vol) / rolling_40_std(ret),rolling_20_mean(|ret|/vol) / rolling_40_std(ret),"Unconverted: ['rolling_20_mean', 'rolling_40_std']","Unconverted: ['rolling_20_mean', 'rolling_40_std']"
factor_price_impact_vol_adjusted_ema_longer,original,qualified,,0.00904432629286869,0.013521200828543278,"ewm_mean(|ret|/vol, span=40) / ewm_std(ret, span=40)","ewm_mean(|ret|/vol, span=40) / ewm_std(ret, span=40)","ewm_mean(|ret|/vol, span=40) / ewm_std(ret, span=40)","Unconverted: ['ewm_mean', 'ewm_std']","Unconverted: ['ewm_mean', 'ewm_std']"
factor_trend_vol_std_60,original,qualified,,0.013042383687110914,0.03046363906294447,(EMA20 - EMA50) / Close / RollingStd60(DailyReturn),(EMA20 - EMA50) / Close / RollingStd60(DailyReturn),(EMA20 - EMA50) / Close / RollingStd60(DailyReturn),Unconverted: ['RollingStd60'],Unconverted: ['RollingStd60']
factor_cyclical_pressure_smoothed,original,qualified,,0.012778574684237345,0.0326370229309762,"ATR_EMA90(20d change) = (EMA(TR,90) / lag20(EMA(TR,90))) - 1","ATR_EMA90(20d change) = (ema(90, TR) / delay(20, ema(90, TR))) - 1","ATR_EMA90(20d change) = (ema(90, TR) / ts_delay(20, EMA(TR,90)))) - 1",Unconverted: ['ATR_EMA90'],Unconverted: ['ATR_EMA90']
factor_volume_trend_stress,original,qualified,,0.011365616993882324,0.024738551402645595,stress_accum_t = sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i} / V_long_{t-i} - 1)),stress_accum_t = sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i} / V_long_{t-i} - 1)),stress_accum_t = sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i} / V_long_{t-i} - 1)),,
factor_cyclical_pressure_atrlib,original,qualified,,0.01322837824673466,0.03351192802426521,ATR(90)20d_change = (ATR(90) / lag20(ATR(90))) - 1,"ts_atr(90)20d_change = (ts_atr(90) / delay(20, ts_atr(90))) - 1","ATR(90)20d_change = (ATR(90) / ts_delay(20, ATR(90))) - 1",,
factor_trend_vol_scaled_short,original,qualified,,0.012687785530505587,0.030449077047429676,(EMA20-EMA50)/Close / RollingStd60(Returns),(EMA20-EMA50)/Close / RollingStd60(Returns),(EMA20-EMA50)/Close / RollingStd60(Returns),Unconverted: ['RollingStd60'],Unconverted: ['RollingStd60']
factor_vol_smoothed_intensity,original,qualified,,0.009793081197185444,0.028357148472806376,"rolling_mean(vol_ratio, 20)","ts_mean(20, vol_ratio)","ts_mean(20, vol_ratio)",,
factor_cyclical_trend_confidence_simple,original,qualified,,0.012097730398605854,0.032558962128953366,"EMA(20, PLUS_DI(50) - MINUS_DI(50))","ema(PLUS_DI(50) - MINUS_DI(50), 20)","ema(PLUS_DI(50) - MINUS_DI(50), 20)","Unconverted: ['MINUS_DI', 'PLUS_DI']","Unconverted: ['MINUS_DI', 'PLUS_DI']"
factor_market_phase_atr_expansion,original,qualified,,0.011148311105748553,0.032717510263447776,"ATR(20) / SMA(ATR(20), 120)","ts_atr(20) / ts_mean(120, ATR(20))20)","ATR(20) / ts_mean(120, ATR(20))",,
factor_price_impact_vol_adjusted_vol_asym,original,qualified,,0.00902530116712814,0.016873886885069567,"base_factor = rolling_mean(|ret|/vol,20) / rolling_std(ret,20); vol_asym = EMA( vol_down/vol_up, 20); factor = base_factor * (1 + vol_asym)","base_factor = ts_mean(20, |ret|/vol) / ts_std(20, ret); vol_asym = ema(20, vol_down/vol_up); factor = base_factor * (1 + vol_asym)","base_factor = ts_mean(20, |ret|/vol) / ts_std(20, ret); vol_asym = ema(20, vol_down/vol_up); factor = base_factor * (1 + vol_asym)",,
factor_volume_persistence_continuous,original,qualified,,0.010146373709022938,0.029495200089710846,Rolling mean of continuous volume ratio (volume/EMA) over 40 days from 20-day volume classification.,Rolling mean of continuous volume ratio (volume/EMA) over 40 days from 20-day volume classification.,Rolling mean of continuous volume ratio (volume/EMA) over 40 days from 20-day volume classification.,Unconverted: ['ratio'],Unconverted: ['ratio']
factor_volume_trend_stress_volscaled,original,qualified,,0.009875791507109894,0.027463039710716224,sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i}/V_long_{t-i} - 1)) / std_{60}(r_t),sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i}/V_long_{t-i} - 1)) / std_{60}(r_t),sum_{i=0}^{19} (|r_{t-i}| * (V_short_{t-i}/V_long_{t-i} - 1)) / std_{60}(r_t),,
factor_drawdown_stress_vol_scaled_v2,original,qualified,,0.012084587368107242,0.01578558916201747,stress = -depth * occupancy; scaled = stress / (1 + 2*20d-rolling_std(ret)),stress = -depth * occupancy; scaled = stress / (1 + 2*20d-ts_std(ret)),stress = -depth * occupancy; scaled = stress / (1 + 2*20d-ts_std(ret)),,
factor_volume_ratio_persistence,original,qualified,,0.009755647012906756,0.02773830724387134,rolling mean of vol_ratio (volume/EMA) over 60 days,rolling mean of <vol_ratio>(volume/EMA) over 60 days,rolling mean of <vol_ratio>(volume/EMA) over 60 days,,
factor_drawdown_recovery_vol_adjusted,original,qualified,,0.010427281543616551,0.028158845370993113,"-DD / (ATR/close), smoothed with 5-EMA","-DD / (ATR/close), smoothed with 5-EMA","-DD / (ATR/close), smoothed with 5-EMA",,
factor_volatility_persistence_atr,original,qualified,,0.007072449956016859,0.03349399345793699,"Factor = EMA(1 / ATR(14), 10)","Factor = ema(10, 1 / ATR(14))10)","Factor = ema(10, 1 / ATR(14))",,
factor_price_impact_vol_adjusted_ema,original,qualified,,0.008904796782200476,0.01588092184424197,"ewm_mean(|ret|/vol, span=20) / ewm_std(ret, span=20)","ewm_mean(|ret|/vol, span=20) / ewm_std(ret, span=20)","ewm_mean(|ret|/vol, span=20) / ewm_std(ret, span=20)","Unconverted: ['ewm_mean', 'ewm_std']","Unconverted: ['ewm_mean', 'ewm_std']"
factor_cycle_zscore_smoothed,original,qualified,,0.01103203791133247,0.024613313222916693,"z = (close - SMA(close,200)) / std(close,20); smoothed = rolling_mean(z,5)","z = (close - ts_mean(200, close)) / ts_std(20, close); smoothed = ts_mean(5, z)","z = (close - ts_mean(200, close)) / ts_std(20, close); smoothed = ts_mean(5, z)",,
factor_drawdown_stress_ratio_gated,original,qualified,,0.010253004265626385,0.03148652599118782,raw = cumulative_max_drawdown_sum_60d / 60d_vol; result = raw * (1 - 0.5 * I(style_gate_resvol_high > 0)),raw = cumulative_max_drawdown_sum_60d / 60d_vol; result = raw * (1 - 0.5 * I(style_gate_resvol_high > 0)),raw = cumulative_max_drawdown_sum_60d / 60d_vol; result = raw * (1 - 0.5 * I(style_gate_resvol_high > 0)),Unconverted: ['I'],Unconverted: ['I']
factor_phase_acceleration_breakout,original,qualified,,0.011457182474985958,0.02472544817186854,(close - SMA60)/SMA60 + 0.5*(SMA60 - SMA60[20]) / mean(range20) + 0.25*(SMA20 - SMA60)/SMA60,(close - SMA60)/SMA60 + 0.5*(SMA60 - SMA60[20]) / ts_mean(range20) + 0.25*(SMA20 - SMA60)/SMA60,(close - SMA60)/SMA60 + 0.5*(SMA60 - SMA60[20]) / ts_mean(range20) + 0.25*(SMA20 - SMA60)/SMA60,,
factor_price_impact_volatility_adjusted,original,qualified,,0.008351136035308522,0.014862274691030438,rolling_mean(|ret|/vol) / rolling_std(ret),ts_mean(|ret|/vol) / ts_std(ret),ts_mean(|ret|/vol) / ts_std(ret),,
factor_trend_phase_vol_adjusted,original,qualified,,0.010870601534464655,0.017124145407904228,(EMA50 - EMA200) / Close * (1 - ATR14 / Close),(EMA50 - EMA200) / Close * (1 - ATR14 / Close),(EMA50 - EMA200) / Close * (1 - ATR14 / Close),,
factor_cyclical_pressure_drawdown_smoothed,original,qualified,,0.01105987043169524,0.031108781118508573,ATR_EMA90(change over 20d) * (1 + drawdown40d),ATR_EMA90(change over 20d) * (1 + drawdown40d),ATR_EMA90(change over 20d) * (1 + drawdown40d),Unconverted: ['ATR_EMA90'],Unconverted: ['ATR_EMA90']
factor_trend_phase_vol_confirmed,original,qualified,,0.01021491086120537,0.0149381820424738,(EMA50-EMA200)/Close * (1-ATR/Close) * (EMA10(Volume)/EMA30(Volume)),"(EMA50-EMA200)/Close * (1-ATR/Close) * (ema(10, Volume)/ema(30, Volume))","(EMA50-EMA200)/Close * (1-ATR/Close) * (ema(10, Volume)/ema(30, Volume))",,
factor_drawdown_stress_ratio_ewm,original,qualified,,0.008582157571912745,0.025447687857313942,"EWM(drawdown, span=60) / 60-day return volatility","ema(span=60, drawdown) / 60-day return volatility","ema(span=60, drawdown) / 60-day return volatility",,
factor_volume_state_persistence,original,qualified,,0.007079892432770689,0.027248871019834715,"mean(binary(volume > EMA(volume,20)), 20)","ts_mean(20, binary(volume > EMA(volume,20))))","ts_mean(20, binary(volume > EMA(volume,20))))",Unconverted: ['binary'],Unconverted: ['binary']
factor_cyclical_trend_confidence,original,qualified,,0.01028600929820296,0.029777569019802306,"(PLUS_DI(50) - MINUS_DI(50)) * (ADX(50) / 100), then EMA(20)","(<PLUS_DI(50)> - <MINUS_DI(50)>) * (ts_adx(50) / 100), then ema(20)","(<PLUS_DI(50)> - <MINUS_DI(50)>) * (ADX(50) / 100), then ema(20)","Textual non-executable: PLUS_DI/MINUS_DI (ADX sub-component, not in LQTP); Unconverted: ['MINUS_DI', 'PLUS_DI']","Textual non-executable: PLUS_DI/MINUS_DI (ADX sub-component, not in LQTP); Unconverted: ['MINUS_DI', 'PLUS_DI']"
factor_cyclical_pressure,original,qualified,,0.010559060881359958,0.027459591927062592,ATR90(20d change) = (ATR90 / lag20(ATR90)) - 1,"ATR90(20d change) = (ATR90 / delay(20, ATR90)) - 1","ATR90(20d change) = (ATR90 / ts_delay(20, ATR90)) - 1",Unconverted: ['ATR90'],Unconverted: ['ATR90']
factor_cyclical_trend_strength,original,qualified,,0.005689036482608869,0.013913526725094456,"ADX(50) > 25 ? sign(PLUS_DI(50) - MINUS_DI(50)) : 0, then EMA(20)","ts_adx(50) > 25 ? sign(PLUS_DI(50) - MINUS_DI(50)) : 0, then ema(20)","ADX(50) > 25 ? sign(PLUS_DI(50) - MINUS_DI(50)) : 0, then ema(20)","Unconverted: ['MINUS_DI', 'PLUS_DI']","Unconverted: ['MINUS_DI', 'PLUS_DI']"
